0 0
0.5 0.5204998778130465
1 0.8427007929497149
1.5 0.9661051464753108
2 0.9953222650189527
-0.5 -0.5204998778130465
-1 -0.8427007929497149
-1.5 -0.9661051464753108
-2 -0.9953222650189527
